Real_Goal,Results,BACC,Precision,Recall
12,12/13/14/,0.9473684210526316,0.3333333333333333,1.0
13,7/8/12/18/,0.39473684210526316,0.0,0.0
14,15/,0.47368421052631576,0.0,0.0
15,7/8/10/18/,0.39473684210526316,0.0,0.0
16,16/,1.0,1.0,1.0
17,6/,0.47368421052631576,0.0,0.0
18,18/,1.0,1.0,1.0
19,19/,1.0,1.0,1.0
0,1/2/3/6/11/,0.3684210526315789,0.0,0.0
1,10/,0.47368421052631576,0.0,0.0
2,10/,0.47368421052631576,0.0,0.0
3,5/,0.47368421052631576,0.0,0.0
4,3/,0.47368421052631576,0.0,0.0
5,10/,0.47368421052631576,0.0,0.0
6,6/,1.0,1.0,1.0
7,1/6/17/,0.42105263157894735,0.0,0.0
8,7/19/,0.4473684210526316,0.0,0.0
9,3/9/10/,0.9473684210526316,0.3333333333333333,1.0
10,2/3/6/18/,0.39473684210526316,0.0,0.0
11,5/10/,0.4473684210526316,0.0,0.0
12,12/,1.0,1.0,1.0
13,8/19/,0.4473684210526316,0.0,0.0
14,3/9/16/,0.42105263157894735,0.0,0.0
15,19/,0.47368421052631576,0.0,0.0
16,10/11/16/,0.9473684210526316,0.3333333333333333,1.0
17,13/15/17/18/,0.9210526315789473,0.25,1.0
18,6/,0.47368421052631576,0.0,0.0
19,0/2/5/6/17/18/,0.34210526315789475,0.0,0.0
0,0/3/,0.9736842105263157,0.5,1.0
1,6/10/,0.4473684210526316,0.0,0.0
2,3/6/10/,0.42105263157894735,0.0,0.0
3,0/5/,0.4473684210526316,0.0,0.0
4,3/,0.47368421052631576,0.0,0.0
5,2/,0.47368421052631576,0.0,0.0
6,9/,0.47368421052631576,0.0,0.0
7,6/7/8/,0.9473684210526316,0.3333333333333333,1.0
8,7/19/,0.4473684210526316,0.0,0.0
9,1/3/4/6/10/,0.3684210526315789,0.0,0.0
10,2/3/5/6/10/17/18/,0.8421052631578947,0.14285714285714285,1.0
11,10/,0.47368421052631576,0.0,0.0
12,12/13/14/15/,0.9210526315789473,0.25,1.0
13,14/15/,0.4473684210526316,0.0,0.0
14,13/17/,0.4473684210526316,0.0,0.0
15,15/,1.0,1.0,1.0
16,16/,1.0,1.0,1.0
17,13/14/15/17/18/,0.8947368421052632,0.2,1.0
18,6/,0.47368421052631576,0.0,0.0
19,19/,1.0,1.0,1.0
0,0/3/,0.9736842105263157,0.5,1.0
1,3/6/,0.4473684210526316,0.0,0.0
2,0/2/4/6/8/9/17/,0.8421052631578947,0.14285714285714285,1.0
3,6/18/,0.4473684210526316,0.0,0.0
4,10/,0.47368421052631576,0.0,0.0
5,9/,0.47368421052631576,0.0,0.0
6,1/3/6/,0.9473684210526316,0.3333333333333333,1.0
7,8/,0.47368421052631576,0.0,0.0
8,6/7/,0.4473684210526316,0.0,0.0
9,2/3/6/18/,0.39473684210526316,0.0,0.0
10,3/9/10/,0.9473684210526316,0.3333333333333333,1.0
11,9/11/,0.9736842105263157,0.5,1.0
12,12/14/,0.9736842105263157,0.5,1.0
13,7/8/13/14/15/17/18/,0.8421052631578947,0.14285714285714285,1.0
14,12/14/,0.9736842105263157,0.5,1.0
15,13/14/,0.4473684210526316,0.0,0.0
16,3/12/15/,0.42105263157894735,0.0,0.0
17,2/3/5/6/18/,0.3684210526315789,0.0,0.0
18,6/9/,0.4473684210526316,0.0,0.0
19,16/,0.47368421052631576,0.0,0.0
0,0/3/,0.9736842105263157,0.5,1.0
1,3/7/10/16/,0.39473684210526316,0.0,0.0
2,3/13/18/,0.42105263157894735,0.0,0.0
3,3/10/,0.9736842105263157,0.5,1.0
4,3/,0.47368421052631576,0.0,0.0
5,1/3/6/10/,0.39473684210526316,0.0,0.0
6,7/,0.47368421052631576,0.0,0.0
7,6/7/8/,0.9473684210526316,0.3333333333333333,1.0
8,6/7/13/,0.42105263157894735,0.0,0.0
9,9/,1.0,1.0,1.0
10,2/5/9/,0.42105263157894735,0.0,0.0
11,10/13/15/,0.42105263157894735,0.0,0.0
12,12/14/,0.9736842105263157,0.5,1.0
13,13/14/,0.9736842105263157,0.5,1.0
14,0/1/2/3/4/8/11/16/17/18/,0.23684210526315788,0.0,0.0
15,10/12/,0.4473684210526316,0.0,0.0
16,0/2/5/6/10/17/18/19/,0.2894736842105263,0.0,0.0
17,3/4/7/13/18/,0.3684210526315789,0.0,0.0
18,17/,0.47368421052631576,0.0,0.0
19,7/19/,0.9736842105263157,0.5,1.0
0,0/3/,0.9736842105263157,0.5,1.0
1,18/,0.47368421052631576,0.0,0.0
2,9/,0.47368421052631576,0.0,0.0
3,10/,0.47368421052631576,0.0,0.0
4,18/,0.47368421052631576,0.0,0.0
5,3/5/10/,0.9473684210526316,0.3333333333333333,1.0
6,1/3/10/,0.42105263157894735,0.0,0.0
7,7/19/,0.9736842105263157,0.5,1.0
8,6/7/,0.4473684210526316,0.0,0.0
9,3/10/,0.4473684210526316,0.0,0.0
10,2/5/6/18/,0.39473684210526316,0.0,0.0
11,5/10/,0.4473684210526316,0.0,0.0
12,7/13/14/17/18/,0.3684210526315789,0.0,0.0
13,13/14/,0.9736842105263157,0.5,1.0
14,12/14/,0.9736842105263157,0.5,1.0
15,15/,1.0,1.0,1.0
16,10/11/16/,0.9473684210526316,0.3333333333333333,1.0
17,6/9/,0.4473684210526316,0.0,0.0
18,7/8/12/18/,0.9210526315789473,0.25,1.0
19,19/,1.0,1.0,1.0
0,0/3/,0.9736842105263157,0.5,1.0
1,18/,0.47368421052631576,0.0,0.0
2,1/3/10/,0.42105263157894735,0.0,0.0
3,5/,0.47368421052631576,0.0,0.0
4,3/10/,0.4473684210526316,0.0,0.0
5,0/5/,0.9736842105263157,0.5,1.0
6,1/3/6/,0.9473684210526316,0.3333333333333333,1.0
7,6/8/9/,0.42105263157894735,0.0,0.0
8,8/10/11/12/15/16/,0.868421052631579,0.16666666666666666,1.0
9,9/,1.0,1.0,1.0
10,1/3/4/6/,0.39473684210526316,0.0,0.0
11,18/,0.47368421052631576,0.0,0.0
12,8/19/,0.4473684210526316,0.0,0.0
13,13/14/,0.9736842105263157,0.5,1.0
14,12/14/,0.9736842105263157,0.5,1.0
15,1/6/,0.4473684210526316,0.0,0.0
16,10/11/16/,0.9473684210526316,0.3333333333333333,1.0
17,2/3/5/6/18/,0.3684210526315789,0.0,0.0
18,6/9/,0.4473684210526316,0.0,0.0
19,15/,0.47368421052631576,0.0,0.0
0,3/9/,0.4473684210526316,0.0,0.0
1,6/18/,0.4473684210526316,0.0,0.0
2,4/6/10/,0.42105263157894735,0.0,0.0
3,1/,0.47368421052631576,0.0,0.0
4,3/18/,0.4473684210526316,0.0,0.0
5,3/6/10/,0.42105263157894735,0.0,0.0
6,9/,0.47368421052631576,0.0,0.0
7,6/7/8/,0.9473684210526316,0.3333333333333333,1.0
8,6/13/,0.4473684210526316,0.0,0.0
9,3/10/,0.4473684210526316,0.0,0.0
10,17/,0.47368421052631576,0.0,0.0
11,10/,0.47368421052631576,0.0,0.0
12,12/13/14/15/,0.9210526315789473,0.25,1.0
13,3/13/15/,0.9473684210526316,0.3333333333333333,1.0
14,0/4/5/6/8/11/13/16/19/,0.2631578947368421,0.0,0.0
15,6/7/8/11/13/16/,0.34210526315789475,0.0,0.0
16,10/13/15/,0.42105263157894735,0.0,0.0
17,3/5/6/7/9/12/13/17/,0.8157894736842105,0.125,1.0
18,12/14/15/18/,0.9210526315789473,0.25,1.0
19,12/13/14/15/,0.39473684210526316,0.0,0.0
